province,year,month,month_name,parameter,value
ACEH,2012,11,NOV,T2M_MAX,30.03
ACEH,2012,12,DEC,T2M_MAX,29.55
ACEH,2013,1,JAN,T2M_MAX,29.21
ACEH,2013,2,FEB,T2M_MAX,29.32
ACEH,2013,3,MAR,T2M_MAX,31.03
ACEH,2013,4,APR,T2M_MAX,31.43
ACEH,2013,5,MAY,T2M_MAX,31.48
ACEH,2013,6,JUN,T2M_MAX,30.58
ACEH,2013,7,JUL,T2M_MAX,30.76
ACEH,2013,8,AUG,T2M_MAX,31.0
ACEH,2013,9,SEP,T2M_MAX,31.24
ACEH,2013,10,OCT,T2M_MAX,30.13
ACEH,2013,11,NOV,T2M_MAX,30.6
ACEH,2013,12,DEC,T2M_MAX,29.8
ACEH,2014,1,JAN,T2M_MAX,28.77
ACEH,2014,2,FEB,T2M_MAX,30.34
ACEH,2014,3,MAR,T2M_MAX,32.09
ACEH,2014,4,APR,T2M_MAX,31.98
ACEH,2014,5,MAY,T2M_MAX,31.98
ACEH,2014,6,JUN,T2M_MAX,32.03
ACEH,2014,7,JUL,T2M_MAX,31.8
ACEH,2014,8,AUG,T2M_MAX,31.23
ACEH,2014,9,SEP,T2M_MAX,30.41
ACEH,2014,10,OCT,T2M_MAX,30.21
ACEH,2014,11,NOV,T2M_MAX,29.37
ACEH,2014,12,DEC,T2M_MAX,29.4
ACEH,2015,1,JAN,T2M_MAX,29.44
ACEH,2015,2,FEB,T2M_MAX,30.27
ACEH,2015,3,MAR,T2M_MAX,32.56
ACEH,2015,4,APR,T2M_MAX,31.39
ACEH,2015,5,MAY,T2M_MAX,31.4
ACEH,2015,6,JUN,T2M_MAX,31.5
ACEH,2015,7,JUL,T2M_MAX,31.16
ACEH,2015,8,AUG,T2M_MAX,30.78
ACEH,2015,9,SEP,T2M_MAX,30.84
ACEH,2015,10,OCT,T2M_MAX,30.16
ACEH,2015,11,NOV,T2M_MAX,29.07
ACEH,2015,12,DEC,T2M_MAX,29.44
ACEH,2016,1,JAN,T2M_MAX,29.78
ACEH,2016,2,FEB,T2M_MAX,29.8
ACEH,2016,3,MAR,T2M_MAX,31.34
ACEH,2016,4,APR,T2M_MAX,32.51
ACEH,2016,5,MAY,T2M_MAX,32.85
ACEH,2016,6,JUN,T2M_MAX,31.49
ACEH,2016,7,JUL,T2M_MAX,31.47
ACEH,2016,8,AUG,T2M_MAX,30.57
ACEH,2016,9,SEP,T2M_MAX,29.52
ACEH,2016,10,OCT,T2M_MAX,29.56
ACEH,2016,11,NOV,T2M_MAX,29.28
ACEH,2016,12,DEC,T2M_MAX,29.62
ACEH,2017,1,JAN,T2M_MAX,29.5
ACEH,2017,2,FEB,T2M_MAX,29.2
ACEH,2017,3,MAR,T2M_MAX,30.47
ACEH,2017,4,APR,T2M_MAX,31.41
ACEH,2017,5,MAY,T2M_MAX,30.96
ACEH,2017,6,JUN,T2M_MAX,30.92
ACEH,2017,7,JUL,T2M_MAX,31.71
ACEH,2017,8,AUG,T2M_MAX,31.56
ACEH,2017,9,SEP,T2M_MAX,30.55
ACEH,2017,10,OCT,T2M_MAX,32.06
ACEH,2017,11,NOV,T2M_MAX,30.08
ACEH,2017,12,DEC,T2M_MAX,29.69
ACEH,2018,1,JAN,T2M_MAX,30.19
ACEH,2018,2,FEB,T2M_MAX,29.75
ACEH,2018,3,MAR,T2M_MAX,30.5
ACEH,2018,4,APR,T2M_MAX,31.48
ACEH,2018,5,MAY,T2M_MAX,30.89
ACEH,2018,6,JUN,T2M_MAX,31.92
ACEH,2018,7,JUL,T2M_MAX,30.76
ACEH,2018,8,AUG,T2M_MAX,30.94
ACEH,2018,9,SEP,T2M_MAX,30.25
ACEH,2018,10,OCT,T2M_MAX,29.44
ACEH,2018,11,NOV,T2M_MAX,29.71
ACEH,2018,12,DEC,T2M_MAX,29.72
ACEH,2019,1,JAN,T2M_MAX,30.06
ACEH,2019,2,FEB,T2M_MAX,30.04
ACEH,2019,3,MAR,T2M_MAX,31.12
ACEH,2019,4,APR,T2M_MAX,31.9
ACEH,2019,5,MAY,T2M_MAX,31.46
ACEH,2019,6,JUN,T2M_MAX,31.64
ACEH,2019,7,JUL,T2M_MAX,31.92
ACEH,2019,8,AUG,T2M_MAX,31.85
ACEH,2019,9,SEP,T2M_MAX,31.94
ACEH,2019,10,OCT,T2M_MAX,29.16
ACEH,2019,11,NOV,T2M_MAX,28.81
ACEH,2019,12,DEC,T2M_MAX,29.33
ACEH,2020,1,JAN,T2M_MAX,29.84
ACEH,2020,2,FEB,T2M_MAX,30.63
ACEH,2020,3,MAR,T2M_MAX,31.67
ACEH,2020,4,APR,T2M_MAX,30.82
ACEH,2020,5,MAY,T2M_MAX,30.8
ACEH,2020,6,JUN,T2M_MAX,31.32
ACEH,2020,7,JUL,T2M_MAX,31.06
ACEH,2020,8,AUG,T2M_MAX,31.68
ACEH,2020,9,SEP,T2M_MAX,30.81
ACEH,2020,10,OCT,T2M_MAX,30.29
ACEH,2020,11,NOV,T2M_MAX,30.27
ACEH,2020,12,DEC,T2M_MAX,28.84
ACEH,2021,1,JAN,T2M_MAX,29.41
ACEH,2021,2,FEB,T2M_MAX,30.16
ACEH,2021,3,MAR,T2M_MAX,30.77
ACEH,2021,4,APR,T2M_MAX,30.63
ACEH,2021,5,MAY,T2M_MAX,30.77
ACEH,2021,6,JUN,T2M_MAX,30.97
ACEH,2021,7,JUL,T2M_MAX,30.8
ACEH,2021,8,AUG,T2M_MAX,30.03
ACEH,2021,9,SEP,T2M_MAX,31.31
ACEH,2021,10,OCT,T2M_MAX,30.63
ACEH,2021,11,NOV,T2M_MAX,29.11
ACEH,2021,12,DEC,T2M_MAX,29.02
ACEH,2022,1,JAN,T2M_MAX,30.01
ACEH,2022,2,FEB,T2M_MAX,30.26
ACEH,2022,3,MAR,T2M_MAX,31.01
ACEH,2022,4,APR,T2M_MAX,30.75
ACEH,2022,5,MAY,T2M_MAX,31.12
ACEH,2022,6,JUN,T2M_MAX,31.29
ACEH,2022,7,JUL,T2M_MAX,30.97
ACEH,2022,8,AUG,T2M_MAX,31.0
ACEH,2022,9,SEP,T2M_MAX,30.13
ACEH,2022,10,OCT,T2M_MAX,29.62
ACEH,2022,11,NOV,T2M_MAX,29.93
ACEH,2022,12,DEC,T2M_MAX,29.57
ACEH,2023,1,JAN,T2M_MAX,30.29
ACEH,2023,2,FEB,T2M_MAX,29.8
ACEH,2023,3,MAR,T2M_MAX,30.76
ACEH,2023,4,APR,T2M_MAX,31.43
ACEH,2023,5,MAY,T2M_MAX,32.99
ACEH,2023,6,JUN,T2M_MAX,32.28
ACEH,2023,7,JUL,T2M_MAX,31.78
ACEH,2023,8,AUG,T2M_MAX,31.92
ACEH,2023,9,SEP,T2M_MAX,31.93
ACEH,2023,10,OCT,T2M_MAX,31.11
ACEH,2023,11,NOV,T2M_MAX,28.92
ACEH,2023,12,DEC,T2M_MAX,29.32
ACEH,2024,1,JAN,T2M_MAX,29.54
ACEH,2024,2,FEB,T2M_MAX,30.98
ACEH,2024,3,MAR,T2M_MAX,31.96
ACEH,2024,4,APR,T2M_MAX,31.87
ACEH,2024,5,MAY,T2M_MAX,32.56
ACEH,2024,6,JUN,T2M_MAX,33.13
ACEH,2024,7,JUL,T2M_MAX,31.8
ACEH,2024,8,AUG,T2M_MAX,31.36
ACEH,2024,9,SEP,T2M_MAX,30.68
ACEH,2024,10,OCT,T2M_MAX,30.96
ACEH,2024,11,NOV,T2M_MAX,30.23
ACEH,2024,12,DEC,T2M_MAX,30.25
ACEH,2010,1,JAN,T2M_MIN,24.0
ACEH,2010,2,FEB,T2M_MIN,24.7
ACEH,2010,3,MAR,T2M_MIN,24.31
ACEH,2010,4,APR,T2M_MIN,25.8
ACEH,2010,5,MAY,T2M_MIN,26.03
ACEH,2010,6,JUN,T2M_MIN,24.45
ACEH,2010,7,JUL,T2M_MIN,24.45
ACEH,2010,8,AUG,T2M_MIN,24.54
ACEH,2010,9,SEP,T2M_MIN,24.58
ACEH,2010,10,OCT,T2M_MIN,24.19
ACEH,2010,11,NOV,T2M_MIN,24.16
ACEH,2010,12,DEC,T2M_MIN,23.69
ACEH,2011,1,JAN,T2M_MIN,22.37
ACEH,2011,2,FEB,T2M_MIN,24.55
ACEH,2011,3,MAR,T2M_MIN,24.05
ACEH,2011,4,APR,T2M_MIN,23.62
ACEH,2011,5,MAY,T2M_MIN,24.87
ACEH,2011,6,JUN,T2M_MIN,24.67
ACEH,2011,7,JUL,T2M_MIN,24.73
ACEH,2011,8,AUG,T2M_MIN,24.54
ACEH,2011,9,SEP,T2M_MIN,24.48
ACEH,2011,10,OCT,T2M_MIN,23.99
ACEH,2011,11,NOV,T2M_MIN,24.13
ACEH,2011,12,DEC,T2M_MIN,24.05
ACEH,2012,1,JAN,T2M_MIN,23.51
ACEH,2012,2,FEB,T2M_MIN,23.99
ACEH,2012,3,MAR,T2M_MIN,23.57
ACEH,2012,4,APR,T2M_MIN,24.54
ACEH,2012,5,MAY,T2M_MIN,25.12
ACEH,2012,6,JUN,T2M_MIN,23.72
ACEH,2012,7,JUL,T2M_MIN,24.77
ACEH,2012,8,AUG,T2M_MIN,24.51
ACEH,2012,9,SEP,T2M_MIN,23.71
ACEH,2012,10,OCT,T2M_MIN,24.7
ACEH,2012,11,NOV,T2M_MIN,24.31
ACEH,2012,12,DEC,T2M_MIN,24.37
ACEH,2013,1,JAN,T2M_MIN,24.53
ACEH,2013,2,FEB,T2M_MIN,24.18
ACEH,2013,3,MAR,T2M_MIN,24.68
ACEH,2013,4,APR,T2M_MIN,24.92
ACEH,2013,5,MAY,T2M_MIN,25.01
ACEH,2013,6,JUN,T2M_MIN,24.29
ACEH,2013,7,JUL,T2M_MIN,24.38
ACEH,2013,8,AUG,T2M_MIN,24.25
ACEH,2013,9,SEP,T2M_MIN,23.98
ACEH,2013,10,OCT,T2M_MIN,23.74
ACEH,2013,11,NOV,T2M_MIN,23.49
ACEH,2013,12,DEC,T2M_MIN,24.27
ACEH,2014,1,JAN,T2M_MIN,23.35
ACEH,2014,2,FEB,T2M_MIN,22.74
ACEH,2014,3,MAR,T2M_MIN,23.92
ACEH,2014,4,APR,T2M_MIN,25.03
ACEH,2014,5,MAY,T2M_MIN,25.47
ACEH,2014,6,JUN,T2M_MIN,25.2
ACEH,2014,7,JUL,T2M_MIN,25.12
ACEH,2014,8,AUG,T2M_MIN,24.07
ACEH,2014,9,SEP,T2M_MIN,24.68
ACEH,2014,10,OCT,T2M_MIN,24.45
ACEH,2014,11,NOV,T2M_MIN,23.88
ACEH,2014,12,DEC,T2M_MIN,24.23
ACEH,2015,1,JAN,T2M_MIN,23.77
ACEH,2015,2,FEB,T2M_MIN,23.52
ACEH,2015,3,MAR,T2M_MIN,24.44
ACEH,2015,4,APR,T2M_MIN,24.99
ACEH,2015,5,MAY,T2M_MIN,24.56
ACEH,2015,6,JUN,T2M_MIN,25.22
ACEH,2015,7,JUL,T2M_MIN,24.39
ACEH,2015,8,AUG,T2M_MIN,24.03
ACEH,2015,9,SEP,T2M_MIN,24.46
ACEH,2015,10,OCT,T2M_MIN,24.0
ACEH,2015,11,NOV,T2M_MIN,24.51
ACEH,2015,12,DEC,T2M_MIN,24.89
ACEH,2016,1,JAN,T2M_MIN,24.83
ACEH,2016,2,FEB,T2M_MIN,24.5
ACEH,2016,3,MAR,T2M_MIN,24.79
ACEH,2016,4,APR,T2M_MIN,26.29
ACEH,2016,5,MAY,T2M_MIN,25.71
ACEH,2016,6,JUN,T2M_MIN,24.59
ACEH,2016,7,JUL,T2M_MIN,23.65
ACEH,2016,8,AUG,T2M_MIN,24.25
ACEH,2016,9,SEP,T2M_MIN,24.12
ACEH,2016,10,OCT,T2M_MIN,23.8
ACEH,2016,11,NOV,T2M_MIN,24.19
ACEH,2016,12,DEC,T2M_MIN,23.61
ACEH,2017,1,JAN,T2M_MIN,22.83
ACEH,2017,2,FEB,T2M_MIN,22.72
ACEH,2017,3,MAR,T2M_MIN,24.67
ACEH,2017,4,APR,T2M_MIN,24.98
ACEH,2017,5,MAY,T2M_MIN,25.62
ACEH,2017,6,JUN,T2M_MIN,24.82
ACEH,2017,7,JUL,T2M_MIN,24.45
ACEH,2017,8,AUG,T2M_MIN,24.14
ACEH,2017,9,SEP,T2M_MIN,24.03
ACEH,2017,10,OCT,T2M_MIN,24.51
ACEH,2017,11,NOV,T2M_MIN,24.43
ACEH,2017,12,DEC,T2M_MIN,24.3
ACEH,2018,1,JAN,T2M_MIN,23.54
ACEH,2018,2,FEB,T2M_MIN,24.1
ACEH,2018,3,MAR,T2M_MIN,24.99
ACEH,2018,4,APR,T2M_MIN,24.12
ACEH,2018,5,MAY,T2M_MIN,25.02
ACEH,2018,6,JUN,T2M_MIN,24.47
ACEH,2018,7,JUL,T2M_MIN,24.57
ACEH,2018,8,AUG,T2M_MIN,24.55
ACEH,2018,9,SEP,T2M_MIN,23.84
ACEH,2018,10,OCT,T2M_MIN,23.83
ACEH,2018,11,NOV,T2M_MIN,24.12
ACEH,2018,12,DEC,T2M_MIN,23.5
ACEH,2019,1,JAN,T2M_MIN,24.13
ACEH,2019,2,FEB,T2M_MIN,24.05
ACEH,2019,3,MAR,T2M_MIN,24.98
ACEH,2019,4,APR,T2M_MIN,25.59
ACEH,2019,5,MAY,T2M_MIN,25.86
ACEH,2019,6,JUN,T2M_MIN,25.44
ACEH,2019,7,JUL,T2M_MIN,24.94
ACEH,2019,8,AUG,T2M_MIN,24.99
ACEH,2019,9,SEP,T2M_MIN,24.89
ACEH,2019,10,OCT,T2M_MIN,24.19
ACEH,2019,11,NOV,T2M_MIN,24.49
ACEH,2019,12,DEC,T2M_MIN,24.0
ACEH,2020,1,JAN,T2M_MIN,24.09
ACEH,2020,2,FEB,T2M_MIN,24.13
ACEH,2020,3,MAR,T2M_MIN,25.23
ACEH,2020,4,APR,T2M_MIN,25.53
ACEH,2020,5,MAY,T2M_MIN,24.74
ACEH,2020,6,JUN,T2M_MIN,24.78
ACEH,2020,7,JUL,T2M_MIN,24.59
ACEH,2020,8,AUG,T2M_MIN,24.6
ACEH,2020,9,SEP,T2M_MIN,23.87
ACEH,2020,10,OCT,T2M_MIN,24.26
ACEH,2020,11,NOV,T2M_MIN,24.53
ACEH,2020,12,DEC,T2M_MIN,23.69
ACEH,2021,1,JAN,T2M_MIN,24.16
ACEH,2021,2,FEB,T2M_MIN,24.0
ACEH,2021,3,MAR,T2M_MIN,23.82
ACEH,2021,4,APR,T2M_MIN,24.89
ACEH,2021,5,MAY,T2M_MIN,25.23
ACEH,2021,6,JUN,T2M_MIN,24.05
ACEH,2021,7,JUL,T2M_MIN,24.69
ACEH,2021,8,AUG,T2M_MIN,23.9
ACEH,2021,9,SEP,T2M_MIN,23.79
ACEH,2021,10,OCT,T2M_MIN,24.11
ACEH,2021,11,NOV,T2M_MIN,23.83
ACEH,2021,12,DEC,T2M_MIN,23.48
ACEH,2022,1,JAN,T2M_MIN,23.56
ACEH,2022,2,FEB,T2M_MIN,24.65
ACEH,2022,3,MAR,T2M_MIN,24.69
ACEH,2022,4,APR,T2M_MIN,24.77
ACEH,2022,5,MAY,T2M_MIN,25.54
ACEH,2022,6,JUN,T2M_MIN,24.55
ACEH,2022,7,JUL,T2M_MIN,24.85
ACEH,2022,8,AUG,T2M_MIN,24.08
ACEH,2022,9,SEP,T2M_MIN,23.53
ACEH,2022,10,OCT,T2M_MIN,24.36
ACEH,2022,11,NOV,T2M_MIN,23.69
ACEH,2022,12,DEC,T2M_MIN,23.73
ACEH,2023,1,JAN,T2M_MIN,23.55
ACEH,2023,2,FEB,T2M_MIN,23.51
ACEH,2023,3,MAR,T2M_MIN,24.26
ACEH,2023,4,APR,T2M_MIN,25.29
ACEH,2023,5,MAY,T2M_MIN,25.77
ACEH,2023,6,JUN,T2M_MIN,24.96
ACEH,2023,7,JUL,T2M_MIN,24.82
ACEH,2023,8,AUG,T2M_MIN,25.43
ACEH,2023,9,SEP,T2M_MIN,24.97
ACEH,2023,10,OCT,T2M_MIN,24.87
ACEH,2023,11,NOV,T2M_MIN,24.89
ACEH,2023,12,DEC,T2M_MIN,24.54
ACEH,2024,1,JAN,T2M_MIN,24.76
ACEH,2024,2,FEB,T2M_MIN,25.31
ACEH,2024,3,MAR,T2M_MIN,25.29
ACEH,2024,4,APR,T2M_MIN,26.61
ACEH,2024,5,MAY,T2M_MIN,25.95
ACEH,2024,6,JUN,T2M_MIN,24.67
ACEH,2024,7,JUL,T2M_MIN,25.36
ACEH,2024,8,AUG,T2M_MIN,24.67
ACEH,2024,9,SEP,T2M_MIN,24.98
ACEH,2024,10,OCT,T2M_MIN,24.74
ACEH,2024,11,NOV,T2M_MIN,24.61
ACEH,2024,12,DEC,T2M_MIN,24.38
SUMATERA UTARA,2010,1,JAN,PRECTOTCORR,5.33
SUMATERA UTARA,2010,2,FEB,PRECTOTCORR,1.91
SUMATERA UTARA,2010,3,MAR,PRECTOTCORR,4.34
SUMATERA UTARA,2010,4,APR,PRECTOTCORR,3.21
SUMATERA UTARA,2010,5,MAY,PRECTOTCORR,3.88
SUMATERA UTARA,2010,6,JUN,PRECTOTCORR,7.07
SUMATERA UTARA,2010,7,JUL,PRECTOTCORR,6.9
SUMATERA UTARA,2010,8,AUG,PRECTOTCORR,8.68
SUMATERA UTARA,2010,9,SEP,PRECTOTCORR,5.01
SUMATERA UTARA,2010,10,OCT,PRECTOTCORR,7.08
SUMATERA UTARA,2010,11,NOV,PRECTOTCORR,9.4
SUMATERA UTARA,2010,12,DEC,PRECTOTCORR,7.07
SUMATERA UTARA,2011,1,JAN,PRECTOTCORR,5.51
SUMATERA UTARA,2011,2,FEB,PRECTOTCORR,2.3
SUMATERA UTARA,2011,3,MAR,PRECTOTCORR,7.97
SUMATERA UTARA,2011,4,APR,PRECTOTCORR,7.39
SUMATERA UTARA,2011,5,MAY,PRECTOTCORR,5.9
SUMATERA UTARA,2011,6,JUN,PRECTOTCORR,4.41
SUMATERA UTARA,2011,7,JUL,PRECTOTCORR,4.55
SUMATERA UTARA,2011,8,AUG,PRECTOTCORR,8.08
SUMATERA UTARA,2011,9,SEP,PRECTOTCORR,7.56
SUMATERA UTARA,2011,10,OCT,PRECTOTCORR,11.96
SUMATERA UTARA,2011,11,NOV,PRECTOTCORR,9.14
SUMATERA UTARA,2011,12,DEC,PRECTOTCORR,9.94
SUMATERA UTARA,2012,1,JAN,PRECTOTCORR,3.66
SUMATERA UTARA,2012,2,FEB,PRECTOTCORR,4.19
SUMATERA UTARA,2012,3,MAR,PRECTOTCORR,8.52
SUMATERA UTARA,2012,4,APR,PRECTOTCORR,5.64
SUMATERA UTARA,2012,5,MAY,PRECTOTCORR,12.44
SUMATERA UTARA,2012,6,JUN,PRECTOTCORR,1.9
SUMATERA UTARA,2012,7,JUL,PRECTOTCORR,6.85
SUMATERA UTARA,2012,8,AUG,PRECTOTCORR,4.66
SUMATERA UTARA,2012,9,SEP,PRECTOTCORR,9.29
SUMATERA UTARA,2012,10,OCT,PRECTOTCORR,8.46
SUMATERA UTARA,2012,11,NOV,PRECTOTCORR,8.17
SUMATERA UTARA,2012,12,DEC,PRECTOTCORR,8.17
SUMATERA UTARA,2013,1,JAN,PRECTOTCORR,5.86
SUMATERA UTARA,2013,2,FEB,PRECTOTCORR,7.49
SUMATERA UTARA,2013,3,MAR,PRECTOTCORR,4.5
SUMATERA UTARA,2013,4,APR,PRECTOTCORR,5.62
SUMATERA UTARA,2013,5,MAY,PRECTOTCORR,4.76
SUMATERA UTARA,2013,6,JUN,PRECTOTCORR,4.71
SUMATERA UTARA,2013,7,JUL,PRECTOTCORR,4.49
SUMATERA UTARA,2013,8,AUG,PRECTOTCORR,6.79
SUMATERA UTARA,2013,9,SEP,PRECTOTCORR,7.07
SUMATERA UTARA,2013,10,OCT,PRECTOTCORR,13.05
SUMATERA UTARA,2013,11,NOV,PRECTOTCORR,7.73
SUMATERA UTARA,2013,12,DEC,PRECTOTCORR,14.82
SUMATERA UTARA,2014,1,JAN,PRECTOTCORR,2.78
SUMATERA UTARA,2014,2,FEB,PRECTOTCORR,1.49
SUMATERA UTARA,2014,3,MAR,PRECTOTCORR,1.8
SUMATERA UTARA,2014,4,APR,PRECTOTCORR,3.88
SUMATERA UTARA,2014,5,MAY,PRECTOTCORR,5.72
SUMATERA UTARA,2014,6,JUN,PRECTOTCORR,2.11
SUMATERA UTARA,2014,7,JUL,PRECTOTCORR,2.7
SUMATERA UTARA,2014,8,AUG,PRECTOTCORR,8.45
SUMATERA UTARA,2014,9,SEP,PRECTOTCORR,7.44
SUMATERA UTARA,2014,10,OCT,PRECTOTCORR,9.08
SUMATERA UTARA,2014,11,NOV,PRECTOTCORR,6.74
SUMATERA UTARA,2014,12,DEC,PRECTOTCORR,12.37
SUMATERA UTARA,2015,1,JAN,PRECTOTCORR,2.56
SUMATERA UTARA,2015,2,FEB,PRECTOTCORR,1.34
SUMATERA UTARA,2015,3,MAR,PRECTOTCORR,1.63
SUMATERA UTARA,2015,4,APR,PRECTOTCORR,2.78
SUMATERA UTARA,2015,5,MAY,PRECTOTCORR,2.57
SUMATERA UTARA,2015,6,JUN,PRECTOTCORR,1.58
SUMATERA UTARA,2015,7,JUL,PRECTOTCORR,2.13
SUMATERA UTARA,2015,8,AUG,PRECTOTCORR,3.7
SUMATERA UTARA,2015,9,SEP,PRECTOTCORR,6.43
SUMATERA UTARA,2015,10,OCT,PRECTOTCORR,4.54
SUMATERA UTARA,2015,11,NOV,PRECTOTCORR,6.56
SUMATERA UTARA,2015,12,DEC,PRECTOTCORR,3.84
SUMATERA UTARA,2016,1,JAN,PRECTOTCORR,3.36
SUMATERA UTARA,2016,2,FEB,PRECTOTCORR,6.18
SUMATERA UTARA,2016,3,MAR,PRECTOTCORR,2.21
SUMATERA UTARA,2016,4,APR,PRECTOTCORR,1.58
SUMATERA UTARA,2016,5,MAY,PRECTOTCORR,5.64
SUMATERA UTARA,2016,6,JUN,PRECTOTCORR,3.92
SUMATERA UTARA,2016,7,JUL,PRECTOTCORR,6.15
SUMATERA UTARA,2016,8,AUG,PRECTOTCORR,5.32
SUMATERA UTARA,2016,9,SEP,PRECTOTCORR,12.84
SUMATERA UTARA,2016,10,OCT,PRECTOTCORR,13.32
SUMATERA UTARA,2016,11,NOV,PRECTOTCORR,5.41
SUMATERA UTARA,2016,12,DEC,PRECTOTCORR,7.46
SUMATERA UTARA,2017,1,JAN,PRECTOTCORR,6.42
SUMATERA UTARA,2017,2,FEB,PRECTOTCORR,3.44
SUMATERA UTARA,2017,3,MAR,PRECTOTCORR,3.31
SUMATERA UTARA,2017,4,APR,PRECTOTCORR,2.3
SUMATERA UTARA,2017,5,MAY,PRECTOTCORR,4.61
SUMATERA UTARA,2017,6,JUN,PRECTOTCORR,3.35
SUMATERA UTARA,2017,7,JUL,PRECTOTCORR,3.54
SUMATERA UTARA,2017,8,AUG,PRECTOTCORR,5.16
SUMATERA UTARA,2017,9,SEP,PRECTOTCORR,6.39
SUMATERA UTARA,2017,10,OCT,PRECTOTCORR,8.88
SUMATERA UTARA,2017,11,NOV,PRECTOTCORR,7.06
SUMATERA UTARA,2017,12,DEC,PRECTOTCORR,7.42
SUMATERA UTARA,2018,1,JAN,PRECTOTCORR,7.07
SUMATERA UTARA,2018,2,FEB,PRECTOTCORR,2.29
SUMATERA UTARA,2018,3,MAR,PRECTOTCORR,2.91
SUMATERA UTARA,2018,4,APR,PRECTOTCORR,3.24
SUMATERA UTARA,2018,5,MAY,PRECTOTCORR,2.74
SUMATERA UTARA,2018,6,JUN,PRECTOTCORR,2.63
SUMATERA UTARA,2018,7,JUL,PRECTOTCORR,3.24
SUMATERA UTARA,2018,8,AUG,PRECTOTCORR,3.55
SUMATERA UTARA,2018,9,SEP,PRECTOTCORR,5.41
SUMATERA UTARA,2018,10,OCT,PRECTOTCORR,8.4
SUMATERA UTARA,2018,11,NOV,PRECTOTCORR,6.26
SUMATERA UTARA,2018,12,DEC,PRECTOTCORR,3.58
SUMATERA UTARA,2019,1,JAN,PRECTOTCORR,3.86
SUMATERA UTARA,2019,2,FEB,PRECTOTCORR,1.84
SUMATERA UTARA,2019,3,MAR,PRECTOTCORR,2.13
SUMATERA UTARA,2019,4,APR,PRECTOTCORR,1.48
SUMATERA UTARA,2019,5,MAY,PRECTOTCORR,5.43
SUMATERA UTARA,2019,6,JUN,PRECTOTCORR,3.4
SUMATERA UTARA,2019,7,JUL,PRECTOTCORR,1.96
SUMATERA UTARA,2019,8,AUG,PRECTOTCORR,2.29
SUMATERA UTARA,2019,9,SEP,PRECTOTCORR,4.77
SUMATERA UTARA,2019,10,OCT,PRECTOTCORR,6.1
SUMATERA UTARA,2019,11,NOV,PRECTOTCORR,4.48
SUMATERA UTARA,2019,12,DEC,PRECTOTCORR,6.95
SUMATERA UTARA,2020,1,JAN,PRECTOTCORR,4.1
SUMATERA UTARA,2020,2,FEB,PRECTOTCORR,4.87
SUMATERA UTARA,2020,3,MAR,PRECTOTCORR,1.81
SUMATERA UTARA,2020,4,APR,PRECTOTCORR,5.47
SUMATERA UTARA,2020,5,MAY,PRECTOTCORR,6.1
SUMATERA UTARA,2020,6,JUN,PRECTOTCORR,4.69
SUMATERA UTARA,2020,7,JUL,PRECTOTCORR,3.97
SUMATERA UTARA,2020,8,AUG,PRECTOTCORR,2.5
SUMATERA UTARA,2020,9,SEP,PRECTOTCORR,6.38
SUMATERA UTARA,2020,10,OCT,PRECTOTCORR,5.78
SUMATERA UTARA,2020,11,NOV,PRECTOTCORR,7.99
SUMATERA UTARA,2020,12,DEC,PRECTOTCORR,7.24
SUMATERA UTARA,2021,1,JAN,PRECTOTCORR,8.59
SUMATERA UTARA,2021,2,FEB,PRECTOTCORR,1.14
SUMATERA UTARA,2021,3,MAR,PRECTOTCORR,5.49
SUMATERA UTARA,2021,4,APR,PRECTOTCORR,2.59
SUMATERA UTARA,2021,5,MAY,PRECTOTCORR,1.39
SUMATERA UTARA,2021,6,JUN,PRECTOTCORR,3.75
SUMATERA UTARA,2021,7,JUL,PRECTOTCORR,4.31
SUMATERA UTARA,2021,8,AUG,PRECTOTCORR,9.54
SUMATERA UTARA,2021,9,SEP,PRECTOTCORR,7.16
SUMATERA UTARA,2021,10,OCT,PRECTOTCORR,7.48
SUMATERA UTARA,2021,11,NOV,PRECTOTCORR,7.08
SUMATERA UTARA,2021,12,DEC,PRECTOTCORR,10.89
SUMATERA UTARA,2022,1,JAN,PRECTOTCORR,2.35
SUMATERA UTARA,2022,2,FEB,PRECTOTCORR,7.74
SUMATERA UTARA,2022,3,MAR,PRECTOTCORR,5.17
SUMATERA UTARA,2022,4,APR,PRECTOTCORR,1.58
SUMATERA UTARA,2022,5,MAY,PRECTOTCORR,4.79
SUMATERA UTARA,2022,6,JUN,PRECTOTCORR,8.23
SUMATERA UTARA,2022,7,JUL,PRECTOTCORR,3.93
SUMATERA UTARA,2022,8,AUG,PRECTOTCORR,5.44
SUMATERA UTARA,2022,9,SEP,PRECTOTCORR,6.72
SUMATERA UTARA,2022,10,OCT,PRECTOTCORR,8.43
SUMATERA UTARA,2022,11,NOV,PRECTOTCORR,13.34
SUMATERA UTARA,2022,12,DEC,PRECTOTCORR,11.95
SUMATERA UTARA,2023,1,JAN,PRECTOTCORR,6.04
SUMATERA UTARA,2023,2,FEB,PRECTOTCORR,1.86
SUMATERA UTARA,2023,3,MAR,PRECTOTCORR,5.88
SUMATERA UTARA,2023,4,APR,PRECTOTCORR,1.82
SUMATERA UTARA,2023,5,MAY,PRECTOTCORR,6.29
SUMATERA UTARA,2023,6,JUN,PRECTOTCORR,2.85
SUMATERA UTARA,2023,7,JUL,PRECTOTCORR,4.09
